,s,ns,cM,cI,DC,RPM,VI,ED,ER
0,1651609015,935036037,59.74,4.51,-0.096,-1149.0,11.8,0.4636,0.0076
0,1651609015,972825361,60.74,4.54,-0.087,-1152.0,11.9,0.4642,0.0076
0,1651609016,36720656,59.98,4.52,-0.089,-1157.0,11.9,0.4651,0.0076
0,1651609016,78872756,60.2,4.62,-0.092,-1152.0,11.8,0.4657,0.0076
0,1651609016,131665923,59.19,4.55,-0.11,-1369.0,11.8,0.4666,0.0076
0,1651609016,174959830,40.77,5.94,-0.204,-3472.0,11.8,0.4671,0.0076
0,1651609016,210476036,34.35,5.2,-0.217,-5670.0,11.7,0.4679,0.0076
0,1651609016,274956075,21.1,2.84,-0.201,-7858.0,11.7,0.4691,0.0076
0,1651609016,310978464,37.49,7.84,-0.285,-9849.0,11.7,0.47,0.0076
0,1651609016,377477473,34.74,7.29,-0.216,-12276.0,11.8,0.4716,0.0076
0,1651609016,415305005,23.77,4.63,-0.245,-13130.0,11.8,0.4723,0.0076
0,1651609016,471451271,-5.92,-0.6,-0.087,-13007.0,11.8,0.4728,0.0077
0,1651609016,510712646,-14.6,-1.65,-0.128,-12426.0,11.8,0.4728,0.0078
0,1651609016,570357454,-18.24,-1.45,-0.086,-11703.0,11.9,0.4728,0.0081
0,1651609016,611735048,-20.53,-1.21,-0.062,-10738.0,11.8,0.4728,0.0083
0,1651609016,675093344,-32.42,0.0,0.0,-8239.0,11.8,0.4728,0.0084
0,1651609016,715076040,-25.95,0.0,0.0,-6646.0,11.9,0.4728,0.0084
0,1651609016,755043184,1.3,0.0,0.0,-4810.0,11.8,0.4728,0.0084
0,1651609016,813248613,-0.39,0.0,0.0,-2897.0,11.9,0.4728,0.0084
0,1651609016,850191782,-0.82,0.0,0.0,-2009.0,11.8,0.4728,0.0084
0,1651609016,910337012,0.66,0.0,0.0,-1195.0,11.8,0.4728,0.0084
0,1651609016,955093498,0.63,0.0,0.0,-851.0,11.9,0.4728,0.0084
0,1651609017,15122887,0.64,0.0,0.0,-526.0,11.8,0.4728,0.0084
0,1651609017,51329278,0.63,0.0,0.0,-395.0,11.9,0.4728,0.0084
0,1651609017,115243709,-0.6,0.0,0.0,-304.0,11.8,0.4728,0.0084
0,1651609017,150807116,-0.64,0.0,0.0,-288.0,11.9,0.4728,0.0084
0,1651609017,190224461,-0.6,0.0,0.0,-279.0,11.8,0.4728,0.0084
0,1651609017,256781966,0.63,0.0,0.0,-238.0,11.8,0.4728,0.0084
0,1651609017,295649768,0.64,0.0,0.0,-204.0,11.9,0.4728,0.0084
0,1651609017,350019499,0.61,0.0,0.0,-172.0,11.8,0.4728,0.0084
0,1651609017,397783737,0.61,0.0,0.0,-167.0,11.9,0.4728,0.0084
0,1651609017,450941484,-0.62,0.0,0.0,-191.0,11.8,0.4728,0.0084
0,1651609017,495224396,-0.62,0.0,0.0,-216.0,11.8,0.4728,0.0084
0,1651609017,551464520,0.25,0.0,0.0,-217.0,11.8,0.4728,0.0084
0,1651609017,595876617,0.62,0.0,0.0,-197.0,11.8,0.4728,0.0084
0,1651609017,659137216,23.09,2.28,-0.174,-896.0,11.8,0.4729,0.0084
0,1651609017,690947710,31.05,4.14,-0.113,-3512.0,11.9,0.4737,0.0084
0,1651609017,754998719,36.87,5.14,-0.156,-4579.0,11.8,0.4744,0.0084
0,1651609017,815866487,5.69,0.38,-0.093,-4968.0,11.9,0.4747,0.0084
0,1651609017,875501279,3.96,0.25,-0.073,-5411.0,11.9,0.4747,0.0084
0,1651609017,935362985,0.21,0.0,-0.052,-5184.0,11.8,0.4747,0.0084
0,1651609017,972442732,-4.83,-0.26,-0.059,-5289.0,11.9,0.4747,0.0084
0,1651609018,32142676,-11.55,0.0,0.0,-3938.0,11.8,0.4747,0.0085
0,1651609018,96755485,-1.24,0.0,0.0,-2686.0,11.9,0.4747,0.0085
0,1651609018,150195412,-1.09,0.0,0.0,-1646.0,11.9,0.4747,0.0085
0,1651609018,210120031,-0.6,0.0,0.0,-1009.0,11.9,0.4747,0.0085
0,1651609018,270012842,-0.63,0.0,0.0,-668.0,11.8,0.4747,0.0085
0,1651609018,335251195,60.26,4.53,-0.09,-527.0,11.8,0.4749,0.0085
0,1651609018,370080576,60.1,4.45,-0.084,-453.0,11.8,0.4755,0.0085
0,1651609018,435146894,60.12,4.53,-0.087,-454.0,11.8,0.4764,0.0085
0,1651609018,490654752,60.06,4.51,-0.085,-409.0,11.8,0.4773,0.0085
0,1651609018,555027942,59.89,4.55,-0.09,-398.0,11.8,0.4782,0.0085
0,1651609018,610276724,59.9,4.45,-0.087,-392.0,11.8,0.4791,0.0085
0,1651609018,670239936,58.4,4.19,-0.072,-365.0,11.8,0.48,0.0085
0,1651609018,730743635,49.24,3.31,-0.086,-430.0,11.9,0.4806,0.0085
0,1651609018,796767406,6.11,0.13,-0.004,-366.0,11.8,0.4808,0.0085
0,1651609018,850541450,0.5,0.0,0.0,-186.0,11.8,0.4808,0.0085
0,1651609018,915969533,0.6,0.0,0.0,-163.0,11.8,0.4808,0.0085
0,1651609018,950727873,0.6,0.0,0.0,-154.0,11.8,0.4808,0.0085
0,1651609019,10132550,-0.57,0.0,0.0,-173.0,11.8,0.4808,0.0085
0,1651609019,75312693,-0.61,0.0,0.0,-212.0,11.9,0.4808,0.0085
0,1651609019,135970090,0.49,0.0,0.0,-214.0,11.8,0.4808,0.0085
0,1651609019,178262865,21.85,1.69,-0.09,-276.0,11.7,0.481,0.0085
0,1651609019,230993054,60.24,4.59,-0.086,-326.0,11.8,0.4817,0.0085
0,1651609019,295334883,59.96,4.48,-0.087,-360.0,11.9,0.4826,0.0085
0,1651609019,335434541,60.25,4.54,-0.087,-375.0,11.8,0.4832,0.0085
0,1651609019,395986753,60.2,4.61,-0.085,-414.0,11.8,0.4843,0.0085
0,1651609019,435053789,43.52,2.98,-0.107,-471.0,11.8,0.4846,0.0085
0,1651609019,471242388,33.69,2.85,-0.091,-1791.0,11.8,0.4851,0.0085
0,1651609019,531707526,26.75,3.51,-0.157,-4004.0,11.7,0.4859,0.0085
0,1651609019,591103499,27.4,3.78,-0.104,-5893.0,11.9,0.4867,0.0085
0,1651609019,635894577,18.51,2.42,-0.182,-6875.0,11.8,0.4871,0.0085
0,1651609019,696219970,1.28,0.06,-0.082,-7502.0,11.9,0.4874,0.0085
0,1651609019,735192317,-7.64,-0.5,-0.092,-7218.0,11.9,0.4874,0.0085
0,1651609019,770111267,-8.29,-0.53,-0.067,-7478.0,11.9,0.4874,0.0086
0,1651609019,831050428,-21.14,-0.15,0.0,-6647.0,11.9,0.4874,0.0087
0,1651609019,895119837,-7.14,0.0,0.0,-4626.0,11.9,0.4874,0.0087
0,1651609019,934940931,-11.73,0.0,0.0,-3636.0,11.9,0.4874,0.0087
0,1651609019,995949629,-1.78,0.0,0.0,-2064.0,11.9,0.4874,0.0087
0,1651609020,35595456,0.06,0.0,0.0,-1445.0,11.8,0.4874,0.0087
0,1651609020,90497867,-0.68,0.0,0.0,-906.0,11.8,0.4874,0.0087
0,1651609020,155596409,-0.29,0.0,0.0,-598.0,11.9,0.4874,0.0087
0,1651609020,190700162,0.61,0.0,0.0,-458.0,11.8,0.4874,0.0087
0,1651609020,250702638,0.63,0.0,0.0,-310.0,11.9,0.4874,0.0087
0,1651609020,295919419,54.23,11.85,-0.314,-3224.0,11.6,0.4879,0.0087
0,1651609020,330248665,15.17,2.26,-0.067,-6529.0,11.8,0.489,0.0087
0,1651609020,396892604,22.59,2.1,-0.088,-5917.0,11.9,0.4895,0.0087
0,1651609020,430392496,12.03,1.06,-0.118,-5541.0,11.8,0.4896,0.0087
0,1651609020,471167522,11.88,0.99,-0.094,-5802.0,11.8,0.4897,0.0087
0,1651609020,535806539,1.12,0.03,-0.049,-5486.0,11.9,0.4898,0.0087
0,1651609020,591646369,1.01,0.03,-0.06,-5385.0,11.8,0.4898,0.0087
0,1651609020,630848159,-1.07,-0.04,-0.07,-5265.0,11.9,0.4898,0.0087
0,1651609020,678845488,0.71,0.01,-0.061,-5362.0,11.8,0.4898,0.0087
0,1651609020,735011914,0.13,0.0,-0.06,-5220.0,11.8,0.4898,0.0087
0,1651609020,770739707,0.19,0.0,-0.054,-5041.0,11.9,0.4898,0.0087
0,1651609020,830675495,-4.68,0.0,0.0,-3704.0,11.8,0.4898,0.0087
0,1651609020,876034581,-15.75,0.0,0.0,-3055.0,11.9,0.4898,0.0087
0,1651609020,910464884,0.41,0.0,0.0,-2176.0,11.8,0.4898,0.0087
0,1651609020,955299068,-2.37,0.0,0.0,-1623.0,11.8,0.4898,0.0087
0,1651609021,10354920,0.7,0.0,0.0,-946.0,11.9,0.4898,0.0087
0,1651609021,52275209,23.74,2.35,-0.178,-999.0,11.8,0.4898,0.0087
0,1651609021,115322205,36.49,14.68,-0.415,-12233.0,11.7,0.4928,0.0087
0,1651609021,156070127,38.5,8.34,-0.295,-14166.0,11.7,0.4935,0.0087
0,1651609021,194007069,25.43,4.24,-0.146,-14605.0,11.7,0.4946,0.0087
0,1651609021,255430332,15.21,2.41,-0.145,-11917.0,11.8,0.4952,0.0087
0,1651609021,296092140,10.63,1.21,-0.109,-10413.0,11.9,0.4954,0.0087
0,1651609021,355125772,-6.59,-0.11,0.0,-8754.0,11.9,0.4954,0.0087
0,1651609021,395923103,-29.18,0.0,0.0,-6857.0,11.8,0.4954,0.0087
0,1651609021,430025115,-25.58,0.0,0.0,-5689.0,11.8,0.4954,0.0087
0,1651609021,475302248,-2.86,0.0,0.0,-4264.0,11.9,0.4954,0.0087
0,1651609021,530411988,2.58,0.0,0.0,-2625.0,11.9,0.4954,0.0087
0,1651609021,573404868,0.55,0.0,0.0,-1801.0,11.9,0.4954,0.0087
0,1651609021,630776814,0.58,0.0,0.0,-1051.0,11.8,0.4954,0.0087
0,1651609021,675206416,0.63,0.0,0.0,-750.0,11.9,0.4954,0.0087
0,1651609021,731410187,-0.6,0.0,0.0,-503.0,11.9,0.4954,0.0087
0,1651609021,775232325,-0.58,0.0,0.0,-423.0,11.8,0.4954,0.0087
0,1651609021,810242348,-0.63,0.0,0.0,-366.0,11.8,0.4954,0.0087
0,1651609021,875415580,0.64,0.0,0.0,-282.0,11.9,0.4954,0.0087
0,1651609021,910355939,-0.05,0.0,-0.008,-178.0,11.9,0.4954,0.0087
0,1651609021,975488722,29.58,2.62,-0.04,-1875.0,11.8,0.4959,0.0087
0,1651609022,11132801,19.84,0.83,-0.066,-1846.0,11.8,0.4961,0.0087
0,1651609022,50530818,6.75,0.24,-0.055,-2092.0,11.9,0.4962,0.0087
0,1651609022,110250539,3.03,0.1,-0.04,-2436.0,11.8,0.4962,0.0087
0,1651609022,151850984,2.28,0.07,-0.04,-2568.0,11.9,0.4962,0.0087
0,1651609022,215371266,0.78,0.01,-0.037,-2737.0,11.9,0.4963,0.0087
0,1651609022,255048390,0.94,0.02,-0.041,-2820.0,11.9,0.4963,0.0087
0,1651609022,295283282,5.53,0.28,-0.019,-3596.0,11.8,0.4964,0.0087
0,1651609022,355446848,4.13,0.17,-0.012,-3567.0,11.9,0.4966,0.0087
0,1651609022,391932315,8.13,0.62,-0.027,-4287.0,11.8,0.4968,0.0087
0,1651609022,435213742,19.32,3.04,-0.063,-5757.0,11.8,0.4975,0.0087
0,1651609022,496003492,15.6,2.01,-0.169,-6297.0,11.8,0.4978,0.0087
0,1651609022,555446826,2.87,0.22,-0.091,-6729.0,11.8,0.498,0.0087
0,1651609022,595089485,3.81,0.27,-0.086,-6734.0,11.8,0.498,0.0087
0,1651609022,635133366,-0.9,-0.04,-0.092,-6832.0,11.9,0.4981,0.0087
0,1651609022,690697577,1.05,0.04,-0.074,-7032.0,11.9,0.4981,0.0087
0,1651609022,730572496,-0.58,-0.01,-0.07,-6592.0,11.9,0.4981,0.0087
0,1651609022,770844251,-0.57,-0.02,-0.084,-6561.0,11.9,0.4981,0.0087
0,1651609022,835249985,0.39,0.01,-0.073,-6528.0,11.9,0.4981,0.0087
0,1651609022,872389668,9.42,1.05,-0.106,-6599.0,11.8,0.4981,0.0087
0,1651609022,911295038,4.01,0.21,-0.073,-6049.0,11.9,0.4981,0.0087
0,1651609022,975680708,-0.61,-0.01,-0.075,-5871.0,11.9,0.4982,0.0087
0,1651609023,12051517,0.7,0.02,-0.066,-5904.0,11.9,0.4982,0.0087
0,1651609023,52237288,-0.25,-0.01,-0.059,-5580.0,11.9,0.4982,0.0087
0,1651609023,334972069,2.04,0.08,-0.039,-4265.0,11.9,0.4984,0.0087
0,1651609024,934912977,-4.93,0.0,0.0,-1312.0,11.8,0.4994,0.0087
0,1651609025,10362598,0.64,0.0,0.0,-727.0,11.8,0.4994,0.0087
0,1651609025,79596939,0.7,0.0,0.0,-453.0,11.8,0.4994,0.0087
0,1651609025,110989923,0.59,0.0,0.0,-358.0,11.8,0.4994,0.0087
0,1651609025,150262626,-0.57,0.0,0.0,-309.0,11.9,0.4994,0.0087
0,1651609025,210445681,-0.6,0.0,0.0,-285.0,11.9,0.4994,0.0087
0,1651609025,251398917,-0.5,0.0,0.0,-265.0,11.8,0.4994,0.0087
0,1651609025,312976166,-0.02,0.0,0.002,-158.0,11.8,0.4994,0.0087
0,1651609025,355866708,0.06,0.0,0.003,-78.0,11.9,0.4994,0.0087
0,1651609025,390087985,0.03,0.0,0.003,-47.0,11.8,0.4994,0.0087
0,1651609025,434341073,0.01,0.0,0.003,-29.0,11.8,0.4994,0.0087
0,1651609025,490266664,44.75,5.11,0.165,981.0,11.9,0.4995,0.0087
0,1651609025,535262578,39.26,4.75,0.137,2451.0,11.7,0.5001,0.0087
0,1651609025,572112721,30.64,4.56,0.113,4770.0,11.8,0.5009,0.0087
0,1651609025,635516522,24.44,3.67,0.11,6521.0,11.9,0.5018,0.0087
